,상세도로망_링크ID,노선번호,링크 길이,도로명,시도명,시군구명,시간적 범위,평일주말,당일최대정체길이
445,2340034300,3,,중부고속도로,강원도,,전일,평일,0
446,2770378900,2,,영동고속도로,강원도,,전일,평일,12
447,2770379500,2,,영동고속도로,강원도,,전일,평일,0
448,3530477501,1,,경부고속도로,강원도,,전일,평일,11
449,2450132901,1,,경부고속도로,강원도,,전일,평일,1
450,2340034700,5,,중부내륙고속도로,강원도,,전일,평일,0
451,2340288300,5,,중부내륙고속도로,강원도,,전일,평일,3
452,3000022500,4,,서해안고속도로,강원도,,전일,평일,3
453,3000023600,4,,서해안고속도로,강원도,,전일,평일,22
454,2340034700,3,,중부고속도로,강원도,,전일,평일,11
455,2340288300,3,,중부고속도로,강원도,,전일,평일,13
456,2770380400,2,,영동고속도로,강원도,,전일,평일,15
457,2770381600,2,,영동고속도로,강원도,,전일,평일,3
458,3530477601,1,,경부고속도로,강원도,,전일,평일,11
459,2450132701,1,,경부고속도로,강원도,,전일,평일,10
460,2340606000,5,,중부내륙고속도로,강원도,,전일,주말,0
461,2340607800,5,,중부내륙고속도로,강원도,,전일,주말,0
462,3000027001,4,,서해안고속도로,강원도,,전일,주말,2
463,3000038200,4,,서해안고속도로,강원도,,전일,주말,2
464,2340606000,3,,중부고속도로,강원도,,전일,주말,2
465,2340607800,3,,중부고속도로,강원도,,전일,주말,0
466,2770382500,2,,영동고속도로,강원도,,전일,주말,0
467,3360125800,2,,영동고속도로,강원도,,전일,주말,10
468,3550732701,1,,경부고속도로,강원도,,전일,주말,17
469,2450132601,1,,경부고속도로,강원도,,전일,주말,6
470,2710002601,5,,중부내륙고속도로,강원도,,전일,주말,0
471,2710018200,5,,중부내륙고속도로,강원도,,전일,주말,0
472,3000037300,4,,서해안고속도로,강원도,,전일,주말,2
473,3000037700,4,,서해안고속도로,강원도,,전일,주말,2
474,2710002601,3,,중부고속도로,강원도,,전일,주말,0
475,2710018200,3,,중부고속도로,강원도,,전일,주말,6
476,1650004400,2,,영동고속도로,강원도,,전일,주말,16
477,3580392900,2,,영동고속도로,강원도,,전일,주말,0
478,3530477501,1,,경부고속도로,강원도,,전일,주말,8
479,2450132901,1,,경부고속도로,강원도,,전일,주말,3
480,2710018600,5,,중부내륙고속도로,강원도,,전일,평일,0
481,2710656600,5,,중부내륙고속도로,강원도,,전일,평일,0
482,3000464700,4,,서해안고속도로,강원도,,전일,평일,7
483,3070018600,4,,서해안고속도로,강원도,,전일,평일,3
484,2710018600,3,,중부고속도로,강원도,,전일,평일,1
485,2710656600,3,,중부고속도로,강원도,,전일,평일,2
486,3580406900,2,,영동고속도로,강원도,,전일,평일,2
487,1650350900,2,,영동고속도로,강원도,,전일,평일,5
488,3530477601,1,,경부고속도로,강원도,,전일,평일,11
489,2450132701,1,,경부고속도로,강원도,,전일,평일,3
490,2810023601,5,,중부내륙고속도로,강원도,,전일,평일,3
491,2810024300,5,,중부내륙고속도로,강원도,,전일,평일,0
492,3070023600,4,,서해안고속도로,강원도,,전일,평일,7
493,3070049206,4,,서해안고속도로,강원도,,전일,평일,6
494,2810023601,3,,중부고속도로,강원도,,전일,평일,0
495,2810024300,3,,중부고속도로,강원도,,전일,평일,0
496,2370015300,2,,영동고속도로,강원도,,전일,평일,8
497,2370016300,2,,영동고속도로,강원도,,전일,평일,2
498,3550732701,1,,경부고속도로,강원도,,전일,평일,7
499,2450132601,1,,경부고속도로,강원도,,전일,평일,9
500,2810024700,5,,중부내륙고속도로,강원도,,전일,평일,2
501,2810031012,5,,중부내륙고속도로,강원도,,전일,평일,2
502,3070051800,4,,서해안고속도로,강원도,,전일,평일,2
503,3070052600,4,,서해안고속도로,강원도,,전일,평일,2
504,2810024700,3,,중부고속도로,강원도,,전일,평일,3
505,2810031012,3,,중부고속도로,강원도,,전일,평일,2
506,2370016900,2,,영동고속도로,강원도,,전일,평일,0
507,2370181600,2,,영동고속도로,강원도,,전일,평일,8
508,3530477501,1,,경부고속도로,강원도,,전일,평일,8
509,2450132901,1,,경부고속도로,강원도,,전일,평일,4
510,2810459700,5,,중부내륙고속도로,강원도,,전일,평일,0
511,2810460100,5,,중부내륙고속도로,강원도,,전일,평일,4
512,3070053000,4,,서해안고속도로,강원도,,전일,평일,5
513,3070053400,4,,서해안고속도로,강원도,,전일,평일,2
514,2810459700,3,,중부고속도로,강원도,,전일,평일,1
515,2810460100,3,,중부고속도로,강원도,,전일,평일,0
516,2370184200,2,,영동고속도로,강원도,,전일,평일,1
517,2370185400,2,,영동고속도로,강원도,,전일,평일,7
518,3530477601,1,,경부고속도로,강원도,,전일,평일,7
519,2450132701,1,,경부고속도로,강원도,,전일,평일,19
520,2810460500,5,,중부내륙고속도로,강원도,,전일,평일,0
521,2810745700,5,,중부내륙고속도로,강원도,,전일,평일,3
522,3070055601,4,,서해안고속도로,강원도,,전일,평일,0
523,2420157700,4,,서해안고속도로,강원도,,전일,평일,19
524,2810460500,3,,중부고속도로,강원도,,전일,평일,8
525,2810745700,3,,중부고속도로,강원도,,전일,평일,12
526,2370602600,2,,영동고속도로,강원도,,전일,평일,17
527,2370603300,2,,영동고속도로,강원도,,전일,평일,7
528,3550732701,1,,경부고속도로,강원도,,전일,평일,28
529,2450132601,1,,경부고속도로,강원도,,전일,평일,5
530,2810749000,5,,중부내륙고속도로,강원도,,전일,주말,0
531,2840172100,5,,중부내륙고속도로,강원도,,전일,주말,2
532,2420164500,4,,서해안고속도로,강원도,,전일,주말,2
533,2420171000,4,,서해안고속도로,강원도,,전일,주말,8
534,2810749000,3,,중부고속도로,강원도,,전일,주말,3
535,2840172100,3,,중부고속도로,강원도,,전일,주말,8
536,2370603800,2,,영동고속도로,강원도,,전일,주말,18
537,2430189800,2,,영동고속도로,강원도,,전일,주말,1
538,3530477501,1,,경부고속도로,강원도,,전일,주말,13
539,2450132901,1,,경부고속도로,강원도,,전일,주말,15
540,2840198000,5,,중부내륙고속도로,강원도,,전일,주말,4
541,2840223200,5,,중부내륙고속도로,강원도,,전일,주말,1
542,2420175700,4,,서해안고속도로,강원도,,전일,주말,0
543,3070259900,4,,서해안고속도로,강원도,,전일,주말,8
544,2840198000,3,,중부고속도로,강원도,,전일,주말,1
545,2840223200,3,,중부고속도로,강원도,,전일,주말,6
546,2430196400,2,,영동고속도로,강원도,,전일,주말,23
547,2430202700,2,,영동고속도로,강원도,,전일,주말,0
548,3530477601,1,,경부고속도로,강원도,,전일,주말,14
549,2450132701,1,,경부고속도로,강원도,,전일,주말,11
550,2840262700,5,,중부내륙고속도로,강원도,,전일,평일,0
551,2840264500,5,,중부내륙고속도로,강원도,,전일,평일,0
552,3070260300,4,,서해안고속도로,강원도,,전일,평일,9
553,3070564000,4,,서해안고속도로,강원도,,전일,평일,5
554,2840262700,3,,중부고속도로,강원도,,전일,평일,1
555,2840264500,3,,중부고속도로,강원도,,전일,평일,0
556,2430218300,2,,영동고속도로,강원도,,전일,평일,3
557,2430219900,2,,영동고속도로,강원도,,전일,평일,11
558,3550732701,1,,경부고속도로,강원도,,전일,평일,12
559,2450132601,1,,경부고속도로,강원도,,전일,평일,6
560,2840280100,5,,중부내륙고속도로,강원도,,전일,평일,0
561,2840275100,5,,중부내륙고속도로,강원도,,전일,평일,0
562,3070564700,4,,서해안고속도로,강원도,,전일,평일,0
563,3110037700,4,,서해안고속도로,강원도,,전일,평일,11
564,2840280100,3,,중부고속도로,강원도,,전일,평일,0
565,2840275100,3,,중부고속도로,강원도,,전일,평일,2
566,2430220900,2,,영동고속도로,강원도,,전일,평일,14
567,2430221500,2,,영동고속도로,강원도,,전일,평일,3
568,3530477501,1,,경부고속도로,강원도,,전일,평일,16
569,2450132901,1,,경부고속도로,강원도,,전일,평일,6
570,2840280000,5,,중부내륙고속도로,강원도,,전일,평일,0
571,2840285300,5,,중부내륙고속도로,강원도,,전일,평일,0
572,3110037300,4,,서해안고속도로,강원도,,전일,평일,0
573,3110349500,4,,서해안고속도로,강원도,,전일,평일,12
574,2840280000,3,,중부고속도로,강원도,,전일,평일,0
575,2840285300,3,,중부고속도로,강원도,,전일,평일,11
576,2430228100,2,,영동고속도로,강원도,,전일,평일,14
577,2430233800,2,,영동고속도로,강원도,,전일,평일,2
578,3530477601,1,,경부고속도로,강원도,,전일,평일,15
579,2450132701,1,,경부고속도로,강원도,,전일,평일,1
580,2840286800,5,,중부내륙고속도로,강원도,,전일,평일,4
581,2840290000,5,,중부내륙고속도로,강원도,,전일,평일,2
582,3180013500,4,,서해안고속도로,강원도,,전일,평일,0
583,3180013100,4,,서해안고속도로,강원도,,전일,평일,21
584,2840286800,3,,중부고속도로,강원도,,전일,평일,14
585,2840290000,3,,중부고속도로,강원도,,전일,평일,9
586,2430245900,2,,영동고속도로,강원도,,전일,평일,19
587,2440174100,2,,영동고속도로,강원도,,전일,평일,6
588,3550732701,1,,경부고속도로,강원도,,전일,평일,18
589,2450132601,1,,경부고속도로,강원도,,전일,평일,16
590,2840292900,5,,중부내륙고속도로,강원도,,전일,평일,6
591,2840294100,5,,중부내륙고속도로,강원도,,전일,평일,3
592,3180020702,4,,서해안고속도로,강원도,,전일,평일,19
593,3180026700,4,,서해안고속도로,강원도,,전일,평일,2
594,2840292900,3,,중부고속도로,강원도,,전일,평일,26
595,2840294100,3,,중부고속도로,강원도,,전일,평일,3
596,2440179500,2,,영동고속도로,강원도,,전일,평일,1
597,2440180600,2,,영동고속도로,강원도,,전일,평일,54
598,3530477501,1,,경부고속도로,강원도,,전일,평일,26
599,2450132901,1,,경부고속도로,강원도,,전일,평일,66
600,2840294500,5,,중부내륙고속도로,강원도,,전일,주말,6
601,2300036900,5,,중부내륙고속도로,강원도,,전일,주말,2
602,3180027500,4,,서해안고속도로,강원도,,전일,주말,0
603,3180038900,4,,서해안고속도로,강원도,,전일,주말,32
604,2840294500,3,,중부고속도로,강원도,,전일,주말,8
605,2300036900,3,,중부고속도로,강원도,,전일,주말,20
606,2440185000,2,,영동고속도로,강원도,,전일,주말,41
607,2440188100,2,,영동고속도로,강원도,,전일,주말,0
608,3530477601,1,,경부고속도로,강원도,,전일,주말,25
609,2450132701,1,,경부고속도로,강원도,,전일,주말,11
610,2270000904,5,,중부내륙고속도로,강원도,,전일,주말,5
611,2270004700,5,,중부내륙고속도로,강원도,,전일,주말,9
612,3180039800,4,,서해안고속도로,강원도,,전일,주말,2
613,2140016102,4,,서해안고속도로,강원도,,전일,주말,11
614,2270000904,3,,중부고속도로,강원도,,전일,주말,6
615,2270004700,3,,중부고속도로,강원도,,전일,주말,19
616,2510025400,2,,영동고속도로,강원도,,전일,주말,27
617,2510026000,2,,영동고속도로,강원도,,전일,주말,0
618,3550732701,1,,경부고속도로,강원도,,전일,주말,24
619,2450132601,1,,경부고속도로,강원도,,전일,주말,11
620,2270005900,5,,중부내륙고속도로,강원도,,전일,평일,0
621,2270061900,5,,중부내륙고속도로,강원도,,전일,평일,0
622,2140018500,4,,서해안고속도로,강원도,,전일,평일,7
623,2140027301,4,,서해안고속도로,강원도,,전일,평일,5
624,2270005900,3,,중부고속도로,강원도,,전일,평일,1
625,2270061900,3,,중부고속도로,강원도,,전일,평일,0
626,2510030501,2,,영동고속도로,강원도,,전일,평일,2
627,2510030611,2,,영동고속도로,강원도,,전일,평일,6
628,3530477501,1,,경부고속도로,강원도,,전일,평일,10
629,2450132901,1,,경부고속도로,강원도,,전일,평일,5
630,2270062300,5,,중부내륙고속도로,강원도,,전일,평일,0
631,2270544600,5,,중부내륙고속도로,강원도,,전일,평일,0
632,2140043000,4,,서해안고속도로,강원도,,전일,평일,6
633,2140955600,4,,서해안고속도로,강원도,,전일,평일,3
634,2270062300,3,,중부고속도로,강원도,,전일,평일,0
635,2270544600,3,,중부고속도로,강원도,,전일,평일,0
636,2510049200,2,,영동고속도로,강원도,,전일,평일,3
637,2510051111,2,,영동고속도로,강원도,,전일,평일,2
638,3530477601,1,,경부고속도로,강원도,,전일,평일,13
639,2450132701,1,,경부고속도로,강원도,,전일,평일,3
640,2270546100,5,,중부내륙고속도로,강원도,,전일,평일,0
641,2300019500,5,,중부내륙고속도로,강원도,,전일,평일,0
642,2160011500,4,,서해안고속도로,강원도,,전일,평일,1
643,2160016200,4,,서해안고속도로,강원도,,전일,평일,2
644,2270546100,3,,중부고속도로,강원도,,전일,평일,0
645,2300019500,3,,중부고속도로,강원도,,전일,평일,7
646,2510055500,2,,영동고속도로,강원도,,전일,평일,0
647,2510056700,2,,영동고속도로,강원도,,전일,평일,1
648,3550732701,1,,경부고속도로,강원도,,전일,평일,7
649,2450132601,1,,경부고속도로,강원도,,전일,평일,3
650,2300029200,5,,중부내륙고속도로,강원도,,전일,평일,1
651,2300032802,5,,중부내륙고속도로,강원도,,전일,평일,0
652,2160018001,4,,서해안고속도로,강원도,,전일,평일,0
653,4050155901,4,,서해안고속도로,강원도,,전일,평일,10
654,2300029200,3,,중부고속도로,강원도,,전일,평일,0
655,2300032802,3,,중부고속도로,강원도,,전일,평일,2
656,2510717200,2,,영동고속도로,강원도,,전일,평일,10
657,2511021800,2,,영동고속도로,강원도,,전일,평일,0
658,3530477501,1,,경부고속도로,강원도,,전일,평일,10
659,2450132901,1,,경부고속도로,강원도,,전일,평일,0
660,2300036200,5,,중부내륙고속도로,강원도,,전일,평일,0
661,2300038102,5,,중부내륙고속도로,강원도,,전일,평일,0
662,4050157900,4,,서해안고속도로,강원도,,전일,평일,0
663,4050164300,4,,서해안고속도로,강원도,,전일,평일,17
664,2300036200,3,,중부고속도로,강원도,,전일,평일,8
665,2300038102,3,,중부고속도로,강원도,,전일,평일,5
666,2520007001,2,,영동고속도로,강원도,,전일,평일,15
667,2520014001,2,,영동고속도로,강원도,,전일,평일,1
668,3530477601,1,,경부고속도로,강원도,,전일,평일,13
669,2450132701,1,,경부고속도로,강원도,,전일,평일,10
670,2300552100,5,,중부내륙고속도로,강원도,,전일,주말,0
671,2300552700,5,,중부내륙고속도로,강원도,,전일,주말,0
672,4050176900,4,,서해안고속도로,강원도,,전일,주말,0
673,4050181000,4,,서해안고속도로,강원도,,전일,주말,9
674,2300552100,3,,중부고속도로,강원도,,전일,주말,0
675,2300552700,3,,중부고속도로,강원도,,전일,주말,4
676,2520029700,2,,영동고속도로,강원도,,전일,주말,8
677,2000003700,2,,영동고속도로,강원도,,전일,주말,0
678,3550732701,1,,경부고속도로,강원도,,전일,주말,16
679,2450132601,1,,경부고속도로,강원도,,전일,주말,6
680,2300604900,5,,중부내륙고속도로,강원도,,전일,주말,0
681,2300605900,5,,중부내륙고속도로,강원도,,전일,주말,0
